pathway,n_genes,n_tested,median_member,median_reference,effect,pvalue,qvalue,sign
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,18,18,3.3340795874023437,-0.004081611328125012,3.338161198730469,4.750414685803625e-09,4.004599580132456e-06,1
REACTOME_INTERFERON_SIGNALING,49,49,0.5407514747619628,-0.006018408813476567,0.5467698835754394,9.964635972616882e-09,4.200094062458016e-06,1
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,191,191,0.23038644805908204,-0.010500440673828132,0.24088688873291017,2.0807770018923297e-06,0.0005846983375317447,1
REACTOME_INTERFERON_GAMMA_SIGNALING,24,24,0.6083983759689331,-0.0030943359375000257,0.6114927119064331,0.00011076843050934242,0.023344446729843916,1
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,33,33,0.3330610786819458,-0.0056271075439453255,0.33868818622589114,0.00036007135019754436,0.06070802964330598,1
REACTOME_INNATE_IMMUNE_SYSTEM,212,212,0.17473333908081054,-0.007811528320312511,0.18254486740112305,0.0005494071374756513,0.07719170281532901,1
REACTOME_HSF1_ACTIVATION,15,15,0.39357840789794923,-0.003587973632812519,0.3971663815307618,0.0010299309553780348,0.12403311362624048,1
REACTOME_TNF_SIGNALING,9,9,0.5271624811553955,-0.002279591674804682,0.5294420728302003,0.0014525081491068516,0.13605159663300842,1
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,16,16,0.3796820266056061,-0.004081611328125012,0.38376363793373114,0.001327133922826546,0.13605159663300842,1
REACTOME_ATTENUATION_PHASE,14,14,0.3796820266056061,-0.0030943359375000257,0.38277636254310615,0.002115527976596317,0.16212637129733595,1
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,29,29,0.32128993713378906,-0.004808556823730464,0.32609849395751955,0.002083649857323124,0.16212637129733595,1
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,5,5,0.611298976984024,-0.0015517230224609546,0.612850700006485,0.0034019590323605777,0.23898762202333057,1
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION,7,7,-0.636541640625,0.0050922518920898385,-0.6416338925170898,0.003967073018014771,0.2572494272451117,-1
REACTOME_REGULATION_BY_C_FLIP,6,6,1.1594128326416016,-0.0012885363769531422,1.1607013690185548,0.004288546637447691,0.2582317725263145,1
REACTOME_REGULATED_NECROSIS,15,15,0.5407514747619628,-0.002279591674804682,0.5430310664367675,0.004666144950996317,0.262237346245993,1
REACTOME_REGULATION_OF_TNFR1_SIGNALING,7,7,0.5271624811553955,-0.0019446264648437517,0.5291071076202393,0.005886446228825773,0.31014213568125787,1
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS,6,6,0.6709290586757659,-0.001814909667968767,0.6727439683437346,0.00736933717727468,0.36543242590838565,1
REACTOME_TRYPTOPHAN_CATABOLISM,5,5,0.5815224583435059,-0.0015517230224609546,0.5830741813659669,0.007811001257231965,0.36581522554703033,1
REACTOME_MUSCLE_CONTRACTION,27,27,0.42550444941520693,-0.002279591674804682,0.4277840410900116,0.009228371345045725,0.4094482654670288,1
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,56,56,0.34829846140146253,-0.004282487792968748,0.3525809491944313,0.009941452082353737,0.41903220527121,1
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,16,16,0.41039420480966565,-0.0030943359375000257,0.4134885407471657,0.010995716238632935,0.4413994661508364,1
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS,11,11,0.40773536953449246,-0.0019446264648437517,0.40967999599933624,0.01162807281933148,0.4455666084862017,1
REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY,7,7,0.41305304008483884,-0.0019446264648437517,0.4149976665496826,0.012702591280853942,0.4655775847721684,1
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,7,7,-0.5009977099609375,0.0038949548339843876,-0.5048926647949219,0.015415852874257919,0.48788828365874376,-1
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX,11,11,-0.291099306640625,0.0050922518920898385,-0.29619155853271484,0.01562631513497756,0.48788828365874376,-1
REACTOME_SIGNALING_BY_INTERLEUKINS,122,122,0.18529007064819336,-0.0068706970214844065,0.19216076766967777,0.014762608801136614,0.48788828365874376,1
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION,394,394,-0.044489948120117195,0.016111468505859372,-0.06060141662597657,0.014705262506660016,0.48788828365874376,-1
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,13,13,-0.29273931396484376,0.0050922518920898385,-0.2978315658569336,0.017254661579529058,0.5194885611265355,-1
REACTOME_SIGNALING_BY_EGFR_IN_CANCER,7,7,0.5407514747619628,-0.0015517230224609546,0.5423031977844238,0.018657753395092055,0.5242828704020868,1
REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,6,6,0.4587024779391289,-0.001814909667968767,0.46051738760709765,0.018303956762058322,0.5242828704020868,1
REACTOME_MRNA_EDITING,5,5,0.9362439953613281,-0.0010090069580078187,0.937253002319336,0.020615061435158184,0.5270741838085927,1
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,7,7,-0.5432467041015625,0.002236100769042987,-0.5454828048706055,0.020632797230941354,0.5270741838085927,-1
REACTOME_GPCR_LIGAND_BINDING,92,92,0.21992226593017578,-0.004282487792968748,0.22420475372314452,0.019626856392027117,0.5270741838085927,1
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,17,17,0.2822778433227539,-0.0019446264648437517,0.2842224697875977,0.02249238739302232,0.5417452163519375,1
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,24,24,-0.2423183190917969,0.005348157958984356,-0.24766647705078126,0.02209668499991673,0.5417452163519375,-1
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS,6,6,-0.8175232055664062,0.0029535638427734545,-0.8204767694091797,0.024243100857810253,0.552349568192812,-1
REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING,5,5,0.5407514747619628,-0.0015517230224609546,0.5423031977844238,0.023623241064691592,0.552349568192812,1
REACTOME_MATURATION_OF_PROTEIN_3A,5,5,0.6487946005058288,-0.0015517230224609546,0.6503463235282898,0.027933549282259346,0.5807915977398118,1
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,35,35,0.38485900985717775,-0.0027895880126953265,0.38764859786987305,0.02883739252887002,0.5807915977398118,1
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,16,16,0.30546019609332087,-0.0020743432617187363,0.3075345393550396,0.029625194190761456,0.5807915977398118,1
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA,13,13,0.2822778433227539,-0.0019446264648437517,0.2842224697875977,0.029100172344773162,0.5807915977398118,1
REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL,5,5,-0.27587400390625005,0.0038949548339843876,-0.27976895874023444,0.02755651385975264,0.5807915977398118,-1
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION,11,11,0.22942357208251954,-0.0019446264648437517,0.2313681985473633,0.029322259816902736,0.5807915977398118,1
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,7,7,-0.7591858178710937,0.0038949548339843876,-0.7630807727050781,0.031480740464358385,0.6031423684421391,-1
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,6,6,-0.31907572509765625,0.0029535638427734545,-0.3220292889404297,0.03257952972417226,0.6103231901661603,-1
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND,7,7,1.1114497814941406,-0.0010090069580078187,1.1124587884521484,0.06006670643184854,0.6331026679994345,1
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,10,10,0.8465990824890137,-0.0012885363769531422,0.8478876188659669,0.03989636977881905,0.6331026679994345,1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS,5,5,0.617043147277832,-0.0010090069580078187,0.6180521542358399,0.040418782655044894,0.6331026679994345,1
REACTOME_LONG_TERM_POTENTIATION,5,5,0.5857519809150695,-0.0010090069580078187,0.5867609878730773,0.050586002745158024,0.6331026679994345,1
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,7,7,0.5414357509040832,-0.0015517230224609546,0.5429874739265442,0.044994533940913975,0.6331026679994345,1
REACTOME_SARS_COV_1_INFECTION,12,12,0.47713535783767697,-0.001814909667968767,0.47895026750564573,0.0372184717340834,0.6331026679994345,1
REACTOME_STRIATED_MUSCLE_CONTRACTION,6,6,0.4710142034900189,-0.0012885363769531422,0.472302739866972,0.0443224394967171,0.6331026679994345,1
REACTOME_IRAK4_DEFICIENCY_TLR2_4,6,6,-0.43207047485351563,0.0029535638427734545,-0.4350240386962891,0.047412845431316804,0.6331026679994345,-1
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,9,9,-0.4166573706054687,0.0038949548339843876,-0.4205523254394531,0.053558855065071374,0.6331026679994345,-1
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,13,13,0.4135192409133911,-0.0019446264648437517,0.4154638673782348,0.04839186309209055,0.6331026679994345,1
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS,6,6,0.4115146590423584,-0.0012885363769531422,0.41280319541931154,0.05858044877500191,0.6331026679994345,1
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,6,6,0.4115146590423584,-0.0012885363769531422,0.41280319541931154,0.055175364190429545,0.6331026679994345,1
REACTOME_SIGNALING_BY_CSF3_G_CSF,6,6,0.4115146590423584,-0.0012885363769531422,0.41280319541931154,0.05320799481392961,0.6331026679994345,1
REACTOME_NOD1_2_SIGNALING_PATHWAY,9,9,0.40773536953449246,-0.0019446264648437517,0.40967999599933624,0.060831928953682314,0.6331026679994345,1
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,5,5,0.40773536953449246,-0.0015517230224609546,0.4092870925569534,0.04386810061189517,0.6331026679994345,1
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,5,5,0.3766534811162949,-0.0015517230224609546,0.3782052041387558,0.05287548072475612,0.6331026679994345,1
REACTOME_COMPLEMENT_CASCADE,13,13,0.37143145606994626,-0.0015517230224609546,0.3729831790924072,0.04527833592633006,0.6331026679994345,1
REACTOME_DEATH_RECEPTOR_SIGNALLING,40,40,0.29907390235900877,-0.0030943359375000257,0.3021682382965088,0.043759529186169446,0.6331026679994345,1
REACTOME_NEGATIVE_REGULATION_OF_FLT3,6,6,0.298594803609848,-0.001814909667968767,0.3004097132778168,0.05328885352197483,0.6331026679994345,1
REACTOME_HDACS_DEACETYLATE_HISTONES,12,12,-0.282758759765625,0.004836345825195321,-0.2875951055908203,0.046651083825194756,0.6331026679994345,-1
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,12,12,-0.2704720904541016,0.004836345825195321,-0.2753084362792969,0.040010821896126245,0.6331026679994345,-1
REACTOME_COLLAGEN_FORMATION,16,16,-0.2704720904541016,0.004836345825195321,-0.2753084362792969,0.04132252566897221,0.6331026679994345,-1
REACTOME_EPH_EPHRIN_SIGNALING,14,14,-0.2680431921386719,0.005348157958984356,-0.27339135009765625,0.04117512882302764,0.6331026679994345,-1
REACTOME_APOPTOSIS,33,33,0.2694218667602539,-0.0015517230224609546,0.2709735897827149,0.0583912287324006,0.6331026679994345,1
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,74,74,0.25631902834892273,-0.004081611328125012,0.26040063967704774,0.03791176370117913,0.6331026679994345,1
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,15,15,-0.2461922485351563,0.0038949548339843876,-0.2500872033691407,0.06010219616007899,0.6331026679994345,-1
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION,15,15,-0.2461922485351563,0.0038949548339843876,-0.2500872033691407,0.06010219616007899,0.6331026679994345,-1
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,8,8,-0.2423183190917969,0.0029535638427734545,-0.24527188293457036,0.05838644393409281,0.6331026679994345,-1
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,12,12,-0.22463055480957034,0.004836345825195321,-0.22946690063476566,0.04922656059050916,0.6331026679994345,-1
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,38,38,0.2063018193054199,-0.004264949951171881,0.2105667692565918,0.0566843189762548,0.6331026679994345,1
REACTOME_RND2_GTPASE_CYCLE,7,7,0.20787822998046873,-0.0019446264648437517,0.20982285644531248,0.05316144027087682,0.6331026679994345,1
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS,12,12,0.18628083419799807,-0.001814909667968767,0.18809574386596684,0.04770604482985034,0.6331026679994345,1
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,10,10,0.1841573742675781,-0.001814909667968767,0.18597228393554688,0.05510636787014882,0.6331026679994345,1
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,37,37,-0.1522224743652344,0.007566432495117181,-0.15978890686035158,0.05706940823586688,0.6331026679994345,-1
REACTOME_NEUTROPHIL_DEGRANULATION,94,94,0.1548742106628418,-0.004282487792968748,0.15915669845581054,0.05076722830705123,0.6331026679994345,1
REACTOME_DISEASES_OF_METABOLISM,47,47,-0.11086391967773435,0.006994844970703129,-0.11785876464843748,0.05077292377879342,0.6331026679994345,-1
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,24,24,0.32975634921073915,-0.0024848400878906274,0.3322411892986298,0.06620420067757668,0.6686747663150424,1
REACTOME_RND3_GTPASE_CYCLE,8,8,0.3237575926184654,-0.001814909667968767,0.32557250228643414,0.0658271752773737,0.6686747663150424,1
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,15,15,-0.23565645263671875,0.0038949548339843876,-0.23955140747070314,0.06662951408121419,0.6686747663150424,-1
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,7,7,0.6599952978515625,-0.0010090069580078187,0.6610043048095704,0.07977362300963763,0.6793866097916761,1
REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN,5,5,0.6329143316650391,-0.0010090069580078187,0.633923338623047,0.08865068455170151,0.6793866097916761,1
REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE,5,5,0.6329143316650391,-0.0010090069580078187,0.633923338623047,0.08865068455170151,0.6793866097916761,1
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,10,10,0.5058595111846924,-0.0007294775390624952,0.5065889887237549,0.0830702747307545,0.6793866097916761,1
REACTOME_INFLAMMASOMES,7,7,0.4927945720624924,-0.0015517230224609546,0.4943462950849533,0.0871322150443494,0.6793866097916761,1
REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS,9,9,0.4135192409133911,-0.0015517230224609546,0.4150709639358521,0.0861348759383936,0.6793866097916761,1
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,9,9,0.38054456319093705,-0.0010090069580078187,0.38155357014894487,0.07152302432028206,0.6793866097916761,1
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,12,12,0.33908882551193237,-0.001814909667968767,0.34090373517990114,0.08816566601605824,0.6793866097916761,1
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,12,12,-0.28571023071289064,0.004836345825195321,-0.29054657653808597,0.07590829679924445,0.6793866097916761,-1
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,10,10,0.2677550035274029,-0.001814909667968767,0.26956991319537166,0.08510161115992283,0.6793866097916761,1
REACTOME_CARGO_CONCENTRATION_IN_THE_ER,5,5,0.2281430975341797,-0.0010090069580078187,0.2291521044921875,0.08044347741408632,0.6793866097916761,1
